"","X","year","EU","country","avgIGO","fdi","income","incomeGrowth","loan","polity","pop","rank","corruptControl","stateFragility","elecDem","interact","income.f","polity.f","loan.f","income.dollars"
"867",867,2008,1,"Italy and San Marino and Holy See (the)",109,0,10.5070238113403,-0.00129300379194319,0,10,593.19234,56,0.270140886306763,39.9,0.844,-0.0129300374537706,"High","Democratic","No Debt",36571.4738078968
"868",868,2009,1,"Italy and San Marino and Holy See (the)",109,0.758499205112457,10.4481592178345,-0.00560240400955081,0,10,594.67196,55,0.199060693383217,43.9,0.843,-0.0560240410268307,"High","Democratic","No Debt",34480.8445309434
"869",869,2010,1,"Italy and San Marino and Holy See (the)",109,0.467633068561554,10.4630908966064,0.00142912054434419,0,10,595.88007,57,0.126922905445099,45.7,0.86,0.0142912054434419,"High","Democratic","No Debt",34999.5644674296
"870",870,2011,1,"Italy and San Marino and Holy See (the)",109,1.51314377784729,10.4674158096313,0.000413349451264367,0,10,596.78993,60,0.181863903999329,45.8,0.848,0.00413349457085133,"High","Democratic","No Debt",35151.2623432627
"871",871,2012,1,"Italy and San Marino and Holy See (the)",109,0.00167945481371135,10.4378490447998,-0.00282464805059135,0,10,597.37717,61,0.0661749988794327,45.8,0.874,-0.0282464809715748,"High","Democratic","No Debt",34127.1674264938
"888",888,2006,0,"Albania",37,3.61560368537903,8.8772439956665,0.00716318236663938,8.10299110412598,9,30.50741,127,-0.8038449883461,68.6,0.565,0.0644686445593834,"Moderately Low","Democratic","High Debt",7167.01117818211
"889",889,2007,0,"Albania",37,6.09545707702637,8.94778156280518,0.00794588588178158,7.55747222900391,9,30.10849,130,-0.687789022922516,70.5,0.573,0.0715129747986794,"Moderately Low","Democratic","High Debt",7690.81134014678
"890",890,2008,0,"Albania",37,9.72769641876221,9.03476428985596,0.00972114969044924,6.47838020324707,9,29.68026,132,-0.593706607818604,69.7,0.573,0.0874903500080109,"Moderately Low","Democratic","High Debt",8389.73563857659
"891",891,2009,0,"Albania",37,11.1601819992065,9.08069038391113,0.0050832643173635,7.25419759750366,9,29.29886,136,-0.538495123386383,70,0.596,0.0457493774592876,"Moderately Low","Democratic","High Debt",8784.02828594695
"892",892,2010,0,"Albania",37,9.13990116119385,9.12669277191162,0.00506595708429813,7.34003067016602,9,29.01883,135,-0.525077879428864,67.1,0.584,0.0455936118960381,"Moderately Low","Democratic","High Debt",9197.55320707231
"893",893,2011,0,"Albania",37,8.13046169281006,9.15731334686279,0.00335505697876215,7.05489349365234,9,28.8601,131,-0.683008372783661,66.1,0.584,0.0301955118775368,"Moderately High","Democratic","High Debt",9483.54382751246
"894",894,2012,0,"Albania",37,7.45397233963013,9.17527198791504,0.00196112552657723,7.57713747024536,9,28.80667,134,-0.726500689983368,66.1,0.567,0.0176501292735338,"Moderately High","Democratic","High Debt",9655.3938649546
"931",931,2006,0,"Croatia",44,6.53875923156738,9.90489768981934,0.00496384128928185,0,9,43.68518,67,0.0785967037081718,61.9,0.782,0.0446745716035366,"Moderately High","Democratic","No Debt",20028.2226398859
"932",932,2007,0,"Croatia",44,7.60048675537109,9.95772933959961,0.0053338916040957,0,9,43.57114,65,0.0918283984065056,60.5,0.806,0.0480050258338451,"Moderately High","Democratic","No Debt",21114.7967106481
"933",933,2008,0,"Croatia",44,7.36058187484741,9.98103523254395,0.00234048278070986,0,9,43.44151,68,-0.0105806002393365,59.4,0.829,0.0210643447935581,"Moderately High","Democratic","No Debt",21612.6751171233
"934",934,2009,0,"Croatia",44,5.10152244567871,9.90749931335449,-0.00736756436526775,0,9,43.30399,71,-0.0464476011693478,60.1,0.816,-0.0663080811500549,"Moderately High","Democratic","No Debt",20080.3963740525
"935",935,2010,0,"Croatia",44,2.38027477264404,9.89357280731201,-0.0014056529616937,0,9,43.16425,70,0.0592684000730515,59,0.832,-0.0126508763059974,"Moderately High","Democratic","No Debt",19802.6848764797
"936",936,2011,0,"Croatia",44,2.27270412445068,9.89408683776855,5.19559980602935e-05,0,9,43.02073,73,0.0636710003018379,57.3,0.842,0.000467603967990726,"Moderately High","Democratic","No Debt",19812.8666762809
"937",937,2012,0,"Croatia",44,2.59009599685669,9.87547588348389,-0.00188101793173701,0,9,42.87015,71,0.00986540038138628,56.3,0.837,-0.0169291608035564,"Moderately High","Democratic","No Debt",19447.540400336
"950",950,2006,1,"Slovenia",47,1.74697661399841,10.1551637649536,0.0049975891597569,0,10,20.05566,33,1.03419601917267,36.8,0.837,0.0499758906662464,"High","Democratic","No Debt",25723.5904179859
"951",951,2007,1,"Slovenia",47,3.91758298873901,10.2163677215576,0.0060268803499639,0,10,20.17452,35,1.00925397872925,37.5,0.86,0.0602688044309616,"High","Democratic","No Debt",27347.1533880486
"952",952,2008,1,"Slovenia",47,1.94474387168884,10.2423410415649,0.00254232436418533,0,10,20.30599,33,0.981918573379517,37.1,0.824,0.0254232436418533,"High","Democratic","No Debt",28066.7545155436
"953",953,2009,1,"Slovenia",47,0,10.1551675796509,-0.00851108785718679,0,10,20.42804,35,1.05856597423553,36.3,0.865,-0.0851108804345131,"High","Democratic","No Debt",25723.688545884
"954",954,2010,1,"Slovenia",47,0.664509475231171,10.1627435684204,0.000746023026295006,0,10,20.5248,35,0.922867894172668,36,0.883,0.00746023003011942,"High","Democratic","No Debt",25919.3110025301
"955",955,2011,1,"Slovenia",47,1.70702135562897,10.166033744812,0.000323748827213421,0,10,20.59023,36,0.948806524276733,35.5,0.878,0.00323748821392655,"High","Democratic","No Debt",26004.7305533144
"956",956,2012,1,"Slovenia",47,0.0723755285143852,10.1366024017334,-0.00289506651461124,0,10,20.62881,37,0.83974689245224,34,0.885,-0.0289506651461124,"High","Democratic","No Debt",25250.529423055
"973",973,2006,1,"Greece",89,1.97910296916962,10.2723731994629,0.00512811727821827,0,10,110.98212,35,0.363785892724991,41.1,0.897,0.0512811727821827,"High","Democratic","No Debt",28922.4445139681
"974",974,2007,1,"Greece",89,0.614657044410706,10.3016090393066,0.00284606474451721,0,10,111.31302,32,0.267382889986038,43.5,0.89,0.0284606479108334,"High","Democratic","No Debt",29780.4983149521
"975",975,2008,1,"Greece",89,1.61750149726868,10.2955198287964,-0.000591093150433153,0,10,111.61755,35,0.133560195565224,45.4,0.873,-0.00591093162074685,"High","Democratic","No Debt",29599.7095805585
"976",976,2009,1,"Greece",89,0.837146878242493,10.2499780654907,-0.00442345440387726,0,10,111.79425,34,0.067469596862793,46.1,0.883,-0.0442345440387726,"High","Democratic","No Debt",28281.9215634598
"977",977,2010,1,"Greece",89,0.178275808691978,10.1938056945801,-0.00548024289309978,0,10,111.77509,40,-0.0577768981456757,45.9,0.878,-0.0548024289309978,"High","Democratic","No Debt",26737.0545887626
"978",978,2011,1,"Greece",89,0.379464983940125,10.1002283096313,-0.00917982775717974,0,10,111.53047,42,-0.098818801343441,47.4,0.881,-0.0917982757091522,"High","Democratic","No Debt",24348.5678024063
"979",979,2012,1,"Greece",89,0.677055656909943,10.0283193588257,-0.00711953733116388,0,10,111.09662,43,-0.189221799373627,50.4,0.852,-0.0711953714489937,"Moderately High","Democratic","No Debt",22659.1576130206
"996",996,2006,1,"Cyprus",60,9.17672634124756,10.2573804855347,0.00269289221614599,0,10,7.50965,53,1.09341597557068,70.5,0.847,0.0269289221614599,"High","Democratic","No Debt",28492.0530076048
"997",997,2007,1,"Cyprus",60,9.5336217880249,10.284252166748,0.00261974101886153,0,10,7.67125,52,1.08096599578857,70.2,0.834,0.0261974111199379,"High","Democratic","No Debt",29268.0620114674
"998",998,2008,1,"Cyprus",60,8.39798259735107,10.2950162887573,0.00104666058905423,0,10,7.86632,51,1.20464396476746,69.7,0.843,0.010466605424881,"High","Democratic","No Debt",29584.8086935504
"999",999,2009,1,"Cyprus",60,10.9109354019165,10.247673034668,-0.00459865760058165,0,10,8.08035,49,0.912045001983643,68.9,0.838,-0.0459865778684616,"High","Democratic","No Debt",28216.8059381235
"1000",1000,2010,1,"Cyprus",60,53.1909523010254,10.235071182251,-0.00122972822282463,0,10,8.29446,52,0.974873483181,68,0.855,-0.0122972819954157,"High","Democratic","No Debt",27863.453040765
"1001",1001,2011,1,"Cyprus",60,0,10.2135915756226,-0.00209862785413861,0,10,8.50881,57,0.866361975669861,67.6,0.854,-0.0209862776100636,"High","Democratic","No Debt",27271.3389839531
"1018",1018,2006,0,"Bulgaria",62,23.0719242095947,9.48527431488037,0.00774806505069137,3.89894890785217,9,76.24611,59,-0.0707362964749336,62.1,0.722,0.0697325840592384,"Moderately High","Democratic","High Debt",13164.4371154699
"1019",1019,2007,1,"Bulgaria",62,31.2425327301025,9.56662750244141,0.00857678800821304,3.61081433296204,9,75.68378,55,-0.183496907353401,60.3,0.745,0.0771910920739174,"Moderately High","Democratic","High Debt",14280.1751673774
"1020",1020,2008,1,"Bulgaria",62,18.9246158599854,9.62881851196289,0.00650082901120186,2.21777629852295,9,75.13646,57,-0.254679411649704,58.5,0.734,0.0585074611008167,"Moderately High","Democratic","High Debt",15196.4710476717
"1021",1021,2009,1,"Bulgaria",62,7.51026964187622,9.59286212921143,-0.00373424659483135,2.90927457809448,9,74.60057,59,-0.21256710588932,61.5,0.729,-0.0336082205176353,"Moderately High","Democratic","High Debt",14659.7676961203
"1022",1022,2010,1,"Bulgaria",62,3.64137101173401,9.60050582885742,0.000796811189502478,2.64438533782959,9,74.07297,58,-0.185103595256805,61.2,0.71,0.0071713007055223,"Moderately High","Democratic","High Debt",14772.2519073646
"1023",1023,2011,1,"Bulgaria",62,3.66399884223938,9.62327480316162,0.00237164320424199,2.16613435745239,9,73.55231,52,-0.220316097140312,59,0.68,0.0213447883725166,"Moderately High","Democratic","High Debt",15112.4593208102
"1024",1024,2012,1,"Bulgaria",62,3.3172721862793,9.63266754150391,0.000976043869741261,2.24449014663696,9,73.03741,50,-0.227857694029808,56.3,0.683,0.00878439471125603,"Moderately High","Democratic","High Debt",15255.0754262936
"1036",1036,2006,0,"Moldova (the Republic of)",34,7.58976888656616,8.30132389068604,0.00604523858055472,11.542181968689,9,41.44651,132,-0.642134785652161,82.5,0.473,0.0544071458280087,"Low","Democratic","High Debt",4029.20308885647
"1037",1037,2007,0,"Moldova (the Republic of)",34,12.1790781021118,8.33478164672852,0.00403041206300259,9.82435512542725,9,41.28459,133,-0.659459888935089,85.7,0.51,0.0362737104296684,"Moderately Low","Democratic","High Debt",4166.29173397927
"1038",1038,2008,0,"Moldova (the Republic of)",34,12.0005493164062,8.41443538665771,0.00955678801983595,7.26778030395508,9,41.11168,136,-0.631422996520996,85.7,0.481,0.0860110893845558,"Moderately Low","Democratic","High Debt",4511.72745401278
"1039",1039,2009,0,"Moldova (the Republic of)",34,4.74664402008057,8.35641193389893,-0.00689570372924209,8.13626861572266,9,40.95813,137,-0.699160575866699,85.1,0.514,-0.0620613321661949,"Moderately Low","Democratic","High Debt",4257.39152608097
"1040",1040,2010,0,"Moldova (the Republic of)",34,4.92325353622437,8.42772006988525,0.00853334367275238,8.25054454803467,9,40.84483,132,-0.673109412193298,83.8,0.61,0.0768000930547714,"Moderately Low","Democratic","High Debt",4572.06421405629
"1041",1041,2011,0,"Moldova (the Republic of)",34,4.95965433120728,8.49528789520264,0.00801733136177063,7.26410531997681,9,40.77811,132,-0.620218515396118,81.2,0.7,0.0721559822559357,"Moderately Low","Democratic","High Debt",4891.66441246222
"1042",1042,2012,0,"Moldova (the Republic of)",34,3.44242668151855,8.48867702484131,-0.000778180838096887,7.70698928833008,9,40.74754,132,-0.613747000694275,78.7,0.697,-0.00700362771749496,"Moderately Low","Democratic","High Debt",4859.43290970942
"1059",1059,2006,0,"Romania",71,8.90985488891602,9.62136459350586,0.00911841541528702,2.00830817222595,9,212.05977,73,-0.163892492651939,62.6,0.667,0.0820657387375832,"Moderately High","Democratic","High Debt",15083.618909479
"1060",1060,2007,1,"Romania",71,5.74255514144897,9.69847679138184,0.00801468454301357,1.47997736930847,9,209.79708,73,-0.182706296443939,60.9,0.651,0.0721321627497673,"Moderately High","Democratic","Low Debt",16292.7709982624
"1061",1061,2008,1,"Romania",71,6.39864253997803,9.79109001159668,0.00954925455152988,1.20388150215149,9,207.41669,74,-0.142836704850197,59.9,0.658,0.0859432891011238,"Moderately High","Democratic","Low Debt",17873.778178876
"1062",1062,2009,1,"Romania",71,2.68677091598511,9.72901916503906,-0.00633952347561717,1.73521816730499,9,205.10263,83,-0.262549996376038,61.3,0.679,-0.0570557117462158,"Moderately High","Democratic","Low Debt",16798.068105168
"1063",1063,2010,1,"Romania",71,1.92833912372589,9.73136425018311,0.00024104023759719,1.69828236103058,9,202.98838,87,-0.226526498794556,60.2,0.668,0.0021693620365113,"Moderately High","Democratic","Low Debt",16837.5072311099
"1064",1064,2011,1,"Romania",71,1.28552961349487,9.75113582611084,0.00203173724003136,1.91360199451447,9,201.11664,83,-0.213255196809769,59.8,0.659,0.0182856358587742,"Moderately High","Democratic","Low Debt",17173.724099818
"1065",1065,2012,1,"Romania",71,1.77530431747437,9.76584911346436,0.00150887935888022,2.06810450553894,9,199.44954,82,-0.263397514820099,59.5,0.662,0.0135799143463373,"Moderately High","Democratic","High Debt",17428.2740788398
"1098",1098,2006,1,"Estonia",37,13.0407342910767,10.0257120132446,0.0103223221376538,0,9,13.49369,23,1.02003705501556,51,0.902,0.0929009020328522,"Moderately High","Democratic","No Debt",22600.1543129703
"1099",1099,2007,1,"Estonia",37,15.4203968048096,10.1041526794434,0.00782394967973232,0,9,13.44233,16,1.00325894355774,50.5,0.881,0.0704155489802361,"High","Democratic","No Debt",24444.3083245931
"1100",1100,2008,1,"Estonia",37,7.74261093139648,10.0516319274902,-0.00519793713465333,0,9,13.39941,18,0.990575671195984,51,0.888,-0.0467814356088638,"High","Democratic","No Debt",23193.6062613846
"1101",1101,2009,1,"Estonia",37,9.49274730682373,9.89528560638428,-0.0155543219298124,0,9,13.36013,24,1.00758397579193,51.2,0.879,-0.139988899230957,"Moderately High","Democratic","No Debt",19836.6319607326
"1102",1102,2010,1,"Estonia",37,13.3026103973389,9.92255687713623,0.00275598629377782,0,9,13.32089,18,0.995167315006256,50.7,0.877,0.0248038768768311,"Moderately High","Democratic","No Debt",20385.0461085346
"1103",1103,2011,1,"Estonia",37,4.8275580406189,9.99867343902588,0.00767106330022216,0,9,13.28068,18,1.05250096321106,49.3,0.906,0.0690395683050156,"Moderately High","Democratic","No Debt",21997.2657170095
"1104",1104,2012,1,"Estonia",37,7.7592921257019,10.0522384643555,0.00535721331834793,0,9,13.2404,18,1.09603798389435,47.5,0.906,0.0482149198651314,"High","Democratic","No Debt",23207.6783057969
"1116",1116,2006,1,"Latvia",41,7.94972276687622,9.83291339874268,0.0129085322842002,0,8,21.99105,84,0.369864106178284,56.2,0.836,0.103268258273602,"Moderately High","Democratic","No Debt",18637.1727222173
"1117",1117,2007,1,"Latvia",41,8.78193283081055,9.94055271148682,0.0109468381851912,0,8,21.71378,82,0.352403998374939,56.7,0.812,0.0875747054815292,"Moderately High","Democratic","No Debt",20755.2127605889
"1118",1118,2008,1,"Latvia",41,4.02485656738281,9.91650199890137,-0.00241945427842438,0,8,21.44215,84,0.254886388778687,54.5,0.804,-0.0193556342273951,"Moderately High","Democratic","No Debt",20261.9900571908
"1119",1119,2009,1,"Latvia",41,0,9.77424144744873,-0.0143458396196365,0,8,21.17307,89,0.226274102926254,54.6,0.808,-0.114766716957092,"Moderately High","Democratic","No Debt",17575.1534439502
"1120",1120,2010,1,"Latvia",41,1.83308291435242,9.74843883514404,-0.00263985828496516,0,8,20.90519,83,0.228307098150253,55.4,0.808,-0.0211188662797213,"Moderately High","Democratic","No Debt",17127.4691237181
"1121",1121,2011,1,"Latvia",41,5.31644773483276,9.82163143157959,0.0075081349350512,0,8,20.63661,89,0.286647707223892,54.2,0.856,0.0600650794804096,"Moderately High","Democratic","No Debt",18428.090399214
"1122",1122,2012,1,"Latvia",41,3.83592653274536,9.87386226654053,0.00531793897971511,0,8,20.3709,86,0.245459005236626,51.9,0.878,0.0425435118377209,"Moderately High","Democratic","No Debt",19416.1848243872
"1134",1134,2006,1,"Lithuania",39,6.8409743309021,9.79615116119385,0.00852463766932487,0,10,33.05529,69,0.161695003509521,49.7,0.845,0.0852463766932487,"Moderately High","Democratic","No Debt",17964.4693513118
"1135",1135,2007,1,"Lithuania",39,5.77145099639893,9.91384410858154,0.012014202773571,0,10,32.64304,62,0.130149304866791,49,0.845,0.12014202773571,"Moderately High","Democratic","No Debt",20208.2074158
"1136",1136,2008,1,"Lithuania",39,3.98645663261414,9.95351219177246,0.00400128168985248,0,10,32.19802,62,0.13966229557991,48.7,0.849,0.0400128178298473,"Moderately High","Democratic","No Debt",21025.9399842425
"1137",1137,2009,1,"Lithuania",39,0.0480243749916553,9.80799674987793,-0.0146195068955421,0,10,31.72436,70,0.231553196907043,48,0.844,-0.146195068955421,"Moderately High","Democratic","No Debt",18178.5344264991
"1138",1138,2010,1,"Lithuania",39,2.33111619949341,9.84002113342285,0.00326512986794114,0,10,31.22835,68,0.376731902360916,47.8,0.83,0.0326512977480888,"Moderately High","Democratic","No Debt",18770.1126924582
"1139",1139,2011,1,"Lithuania",39,3.53748631477356,9.91558361053467,0.00767909688875079,0,10,30.70593,63,0.327106088399887,45.3,0.83,0.0767909660935402,"Moderately High","Democratic","No Debt",20243.3902234788
"1140",1140,2012,1,"Lithuania",39,1.34344327449799,9.97099781036377,0.00558859668672085,0,10,30.16496,60,0.39399391412735,44.2,0.827,0.0558859668672085,"Moderately High","Democratic","No Debt",21396.8246757719
"1156",1156,2006,0,"Ukraine",47,5.20077991485596,9.19067096710205,0.00869865156710148,2.19173049926758,7,465.02718,52,-0.750817775726318,72.9,0.616,0.0608905628323555,"Moderately High","Democratic","High Debt",9805.2277578093
"1157",1157,2007,0,"Ukraine",47,7.14200592041016,9.27509498596191,0.00918583851307631,1.61814951896667,7,462.49196,51,-0.79742157459259,71.4,0.645,0.0643008723855019,"Moderately High","Democratic","Low Debt",10668.9719061109
"1158",1158,2008,0,"Ukraine",47,5.94469547271729,9.3020658493042,0.00290788011625409,1.6791353225708,7,460.28476,54,-0.838496208190918,70.8,0.635,0.0203551612794399,"Moderately High","Democratic","Low Debt",10960.6388638912
"1159",1159,2009,0,"Ukraine",47,4.06814861297607,9.14224624633789,-0.0171810872852802,2.80980348587036,7,458.30711,56,-1.03939402103424,69.7,0.581,-0.120267614722252,"Moderately High","Democratic","High Debt",9341.72539852281
"1160",1160,2010,0,"Ukraine",47,4.74292373657227,9.18635654449463,0.00482488609850407,2.3616738319397,6,456.47497,55,-1.0270539522171,69.5,0.554,0.0289493165910244,"Moderately High","Democratic","High Debt",9763.01498884235
"1161",1161,2011,0,"Ukraine",47,4.41714525222778,9.2431058883667,0.00617756834253669,1.95435857772827,6,454.7769,50,-1.04999196529388,69,0.521,0.0370654091238976,"Moderately High","Democratic","Low Debt",10333.0821699169
"1162",1162,2012,0,"Ukraine",47,4.65066337585449,9.24810218811035,0.000540543405804783,1.83388030529022,6,453.19949,52,-1.07737696170807,67.2,0.485,0.00324326055124402,"Moderately High","Democratic","Low Debt",10384.8385331997
"1178",1178,2006,0,"Belarus",35,0.966328382492065,9.47279262542725,0.0107066528871655,0,-7,95.94233,45,-0.62026971578598,84.5,0.217,-0.0749465674161911,"Moderately High","Authoritarian","No Debt",13001.1439071114
"1179",1179,2007,0,"Belarus",35,3.99161624908447,9.5588436126709,0.00908401422202587,0,-7,95.56061,48,-0.659401714801788,85.2,0.227,-0.0635880976915359,"Moderately High","Authoritarian","No Debt",14169.4513480261
"1180",1180,2008,0,"Belarus",35,3.60068225860596,9.65948009490967,0.010528102517128,0,-7,95.26453,43,-0.628875613212585,84.4,0.231,-0.0736967176198959,"Moderately High","Authoritarian","No Debt",15669.6358265308
"1181",1181,2009,0,"Belarus",35,3.81328630447388,9.6632080078125,0.000385933090001345,0.519472599029541,-7,95.05319,40,-0.62821501493454,82.3,0.234,-0.00270153163000941,"Moderately High","Authoritarian","Low Debt",15728.1598826257
"1182",1182,2010,0,"Belarus",35,2.43505644798279,9.73915576934814,0.00785947684198618,0.509128510951996,-7,94.92122,39,-0.694098711013794,78.7,0.229,-0.0550163388252258,"Moderately High","Authoritarian","Low Debt",16969.2094051208
"1183",1183,2011,0,"Belarus",35,6.48080205917358,9.79358005523682,0.00558819342404604,0.514182925224304,-7,94.87674,30,-0.679450988769531,77.6,0.208,-0.0391173548996449,"Moderately High","Authoritarian","Low Debt",17918.340124125
"1184",1184,2012,0,"Belarus",35,2.22820687294006,9.81053733825684,0.00173146929591894,0.646003425121307,-7,94.90962,32,-0.517496705055237,76.6,0.219,-0.0121202850714326,"Moderately High","Authoritarian","Low Debt",18224.7773170106
"1200",1200,2006,0,"Armenia",28,7.3073148727417,8.92147445678711,0.0145801557227969,13.2682189941406,5,30.02161,138,-0.670822501182556,71.5,0.35,0.0729007795453072,"Moderately Low","Anocracies","High Debt",7491.1264329606
"1201",1201,2007,0,"Armenia",28,7.25233221054077,9.0549898147583,0.0149656152352691,10.536771774292,5,29.88117,126,-0.742384374141693,70.3,0.351,0.0748280733823776,"Moderately Low","Anocracies","High Debt",8561.1500757808
"1202",1202,2008,0,"Armenia",28,8.0923490524292,9.12654876708984,0.0079027097672224,8.83407974243164,5,29.75029,121,-0.708097577095032,70.7,0.33,0.0395135506987572,"Moderately Low","Anocracies","High Debt",9196.22881042397
"1203",1203,2009,0,"Armenia",28,8.78869438171387,8.97698402404785,-0.0163878761231899,14.0406093597412,5,29.66108,135,-0.61975771188736,74.3,0.334,-0.0819393843412399,"Moderately Low","Anocracies","High Debt",7918.71341528847
"1204",1204,2010,0,"Armenia",28,5.71603775024414,8.99977397918701,0.00253870966844261,13.6769981384277,5,29.63496,140,-0.696304202079773,74.1,0.34,0.0126935485750437,"Moderately Low","Anocracies","High Debt",8101.25266891743
"1205",1205,2011,0,"Armenia",28,6.44066858291626,9.04371929168701,0.00488293496891856,13.1930618286133,5,29.67984,137,-0.656885027885437,72.3,0.332,0.0244146753102541,"Moderately Low","Anocracies","High Debt",8465.20313805624
"1206",1206,2012,0,"Armenia",28,4.67672777175903,9.10943794250488,0.00726677244529128,13.8551530838013,5,29.78339,136,-0.587787389755249,72.2,0.377,0.0363338626921177,"Moderately Low","Anocracies","High Debt",9040.21234412654
"1222",1222,2006,0,"Georgia",32,15.1237325668335,8.80929088592529,0.011486797593534,10.1332197189331,7,44.29186,137,0.0443966016173363,82.2,0.606,0.0804075822234154,"Moderately Low","Democratic","High Debt",6696.16923520863
"1223",1223,2007,0,"Georgia",32,18.4807147979736,8.9376049041748,0.0145657602697611,8.6985387802124,6,43.85885,134,-0.134558692574501,82.3,0.577,0.0873945653438568,"Moderately Low","Democratic","High Debt",7612.94147809348
"1224",1224,2008,0,"Georgia",32,12.4791479110718,8.97316074371338,0.00397822912782431,7.73320484161377,6,43.4329,138,-0.108392998576164,83.8,0.528,0.0238693747669458,"Moderately Low","Democratic","High Debt",7888.49575611335
"1225",1225,2009,0,"Georgia",32,6.11338996887207,8.94537353515625,-0.00309670250862837,11.6411924362183,6,42.98591,132,-0.1239845007658,91.8,0.557,-0.0185802150517702,"Moderately Low","Democratic","High Debt",7672.31393386813
"1226",1226,2010,0,"Georgia",32,7.73618078231812,9.01687526702881,0.00799315236508846,11.6744146347046,6,42.50132,137,0.00795700028538704,90.4,0.559,0.0479589141905308,"Moderately Low","Democratic","High Debt",8240.9859265714
"1227",1227,2011,0,"Georgia",32,8.07824802398682,9.09898853302002,0.00910662114620209,10.352686882019,6,41.96401,128,0.118363596498966,86.4,0.544,0.0546397268772125,"Moderately Low","Democratic","High Debt",8946.23929999807
"1228",1228,2012,0,"Georgia",32,5.95020008087158,9.17482089996338,0.0083341533318162,10.3761568069458,6,41.3892,126,0.401268601417542,84.8,0.569,0.0500049218535423,"Moderately High","Democratic","High Debt",9651.0394153073
"1244",1244,2006,0,"Azerbaijan",31,21.3790645599365,9.30853939056396,0.0315473005175591,2.80274701118469,-7,86.62137,85,-1.08975899219513,81.9,0.192,-0.220831096172333,"Moderately High","Authoritarian","High Debt",11031.8231704911
"1245",1245,2007,0,"Azerbaijan",31,13.9007148742676,9.52376365661621,0.0231211632490158,2.06301021575928,-7,87.63359,90,-1.12289500236511,81.2,0.196,-0.161848142743111,"Moderately High","Authoritarian","High Debt",13681.0050441322
"1246",1246,2008,0,"Azerbaijan",31,8.16090965270996,9.61248588562012,0.00931587908416986,1.58728682994843,-7,88.68713,82,-1.14854800701141,81,0.193,-0.0652111545205116,"Moderately High","Authoritarian","Low Debt",14950.2886394656
"1247",1247,2009,0,"Azerbaijan",31,6.54760074615479,9.68952369689941,0.00801434833556414,2.11920166015625,-7,89.80488,92,-1.18845403194427,84.6,0.207,-0.0561004392802715,"Moderately High","Authoritarian","High Debt",16147.5513328676
"1248",1248,2010,0,"Azerbaijan",31,6.3380446434021,9.72148513793945,0.00329855643212795,2.00982546806335,-7,90.99893,96,-1.24380195140839,84.4,0.208,-0.0230898950248957,"Moderately High","Authoritarian","High Debt",16671.9865521428
"1249",1249,2011,0,"Azerbaijan",31,6.80062055587769,9.69129371643066,-0.00310563878156245,1.93246030807495,-7,92.27512,93,-1.17885804176331,81.9,0.205,0.0217394717037678,"Moderately High","Authoritarian","Low Debt",16176.1581239294
"1250",1250,2012,0,"Azerbaijan",31,7.59608364105225,9.69767570495605,0.000658528006169945,2.35598063468933,-7,93.61477,90,-1.12689399719238,79.8,0.199,-0.00460969610139728,"Moderately High","Authoritarian","High Debt",16279.7243070385
"1267",1267,2006,1,"Finland",99,2.13879466056824,10.554612159729,0.00341315823607147,0,10,52.666,16,2.46497201919556,18.2,0.866,0.034131582826376,"High","Democratic","No Debt",38353.92543589
"1268",1268,2007,1,"Finland",99,8.60861015319824,10.6008539199829,0.00438119005411863,0,10,52.89333,18,2.40054988861084,18.5,0.889,0.0438119024038315,"High","Democratic","No Debt",40169.1240074815
"1269",1269,2008,1,"Finland",99,6.83830499649048,10.6033496856689,0.000235430634347722,0,10,53.1417,20,2.33726000785828,18.4,0.891,0.00235430640168488,"High","Democratic","No Debt",40269.5019366084
"1270",1270,2009,1,"Finland",99,0,10.5121002197266,-0.00860572047531605,0,10,53.40485,22,2.25119209289551,19.2,0.895,-0.0860572010278702,"High","Democratic","No Debt",36757.597564635
"1271",1271,2010,1,"Finland",99,4.933997631073,10.5365028381348,0.00232138368301094,0,10,53.67693,19,2.15978789329529,19.3,0.898,0.0232138372957706,"High","Democratic","No Debt",37665.6131111521
"1272",1272,2011,1,"Finland",99,0,10.5566606521606,0.00191314087715,0,10,53.95816,20,2.19859194755554,19.7,0.885,0.0191314090043306,"High","Democratic","No Debt",38432.573689541
"1273",1273,2012,1,"Finland",99,1.92158901691437,10.5369672775269,-0.00186549278441817,0,10,54.24644,20,2.23526096343994,20,0.887,-0.018654927611351,"High","Democratic","No Debt",37683.1105685482
"1290",1290,2006,1,"Sweden",102,5.25023078918457,10.6286602020264,0.00373142724856734,0,10,90.87251,58,2.1965959072113,18.2,0.919,0.037314273416996,"High","Democratic","No Debt",41301.7521102562
"1291",1291,2007,1,"Sweden",102,9.45919704437256,10.654899597168,0.00246873963624239,0,10,91.53316,58,2.24463701248169,19.3,0.932,0.0246873963624239,"High","Democratic","No Debt",42399.8285325399
"1292",1292,2008,1,"Sweden",102,8.06212520599365,10.6413679122925,-0.00126999651547521,0,10,92.26333,60,2.22734904289246,19.8,0.93,-0.0126999653875828,"High","Democratic","No Debt",41829.951805855
"1293",1293,2009,1,"Sweden",102,2.08558702468872,10.5798072814941,-0.00578502984717488,0,10,93.03432,63,2.2531909942627,20.6,0.93,-0.0578502975404263,"High","Democratic","No Debt",39332.5335655644
